Epoch 215: Loss 9.11, Reward -21.0, Avgloss 9.99, Avgreward -20.86, Epsilon 0.07, TotalStep 182934
Epoch 216: Loss 9.46, Reward -21.0, Avgloss 10.00, Avgreward -20.86, Epsilon 0.07, TotalStep 183690
Epoch 217: Loss 10.21, Reward -21.0, Avgloss 10.01, Avgreward -20.86, Epsilon 0.07, TotalStep 184477
Epoch 218: Loss 11.59, Reward -21.0, Avgloss 10.02, Avgreward -20.86, Epsilon 0.07, TotalStep 185358
Epoch 219: Loss 10.55, Reward -21.0, Avgloss 10.03, Avgreward -20.86, Epsilon 0.07, TotalStep 186144
Epoch 220: Loss 10.13, Reward -21.0, Avgloss 10.04, Avgreward -20.86, Epsilon 0.07, TotalStep 186925
Epoch 221: Loss 10.25, Reward -21.0, Avgloss 10.05, Avgreward -20.86, Epsilon 0.07, TotalStep 187709
Epoch 222: Loss 9.92, Reward -21.0, Avgloss 10.04, Avgreward -20.87, Epsilon 0.07, TotalStep 188528
Epoch 223: Loss 10.35, Reward -21.0, Avgloss 10.05, Avgreward -20.87, Epsilon 0.07, TotalStep 189378
Epoch 224: Loss 10.62, Reward -21.0, Avgloss 10.06, Avgreward -20.87, Epsilon 0.07, TotalStep 190139
Epoch 225: Loss 11.61, Reward -21.0, Avgloss 10.07, Avgreward -20.87, Epsilon 0.07, TotalStep 191017
Epoch 226: Loss 10.33, Reward -21.0, Avgloss 10.08, Avgreward -20.87, Epsilon 0.07, TotalStep 191837
Epoch 227: Loss 10.25, Reward -21.0, Avgloss 10.09, Avgreward -20.87, Epsilon 0.07, TotalStep 192655
Epoch 228: Loss 9.05, Reward -21.0, Avgloss 10.08, Avgreward -20.87, Epsilon 0.07, TotalStep 193416
Epoch 229: Loss 11.33, Reward -20.0, Avgloss 10.09, Avgreward -20.86, Epsilon 0.07, TotalStep 194316
Epoch 230: Loss 9.90, Reward -21.0, Avgloss 10.09, Avgreward -20.86, Epsilon 0.07, TotalStep 195090
Epoch 231: Loss 10.87, Reward -20.0, Avgloss 10.10, Avgreward -20.85, Epsilon 0.07, TotalStep 195949
Epoch 232: Loss 11.35, Reward -21.0, Avgloss 10.12, Avgreward -20.85, Epsilon 0.07, TotalStep 196886
Epoch 233: Loss 9.55, Reward -21.0, Avgloss 10.10, Avgreward -20.87, Epsilon 0.07, TotalStep 197643
Epoch 234: Loss 11.40, Reward -21.0, Avgloss 10.13, Avgreward -20.87, Epsilon 0.07, TotalStep 198523
Epoch 235: Loss 9.72, Reward -21.0, Avgloss 10.13, Avgreward -20.87, Epsilon 0.07, TotalStep 199283
Epoch 236: Loss 9.04, Reward -21.0, Avgloss 10.10, Avgreward -20.87, Epsilon 0.07, TotalStep 200044
Epoch 237: Loss 10.53, Reward -20.0, Avgloss 10.10, Avgreward -20.86, Epsilon 0.07, TotalStep 200878
Epoch 238: Loss 10.00, Reward -20.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.07, TotalStep 201715
Epoch 239: Loss 9.75, Reward -21.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.07, TotalStep 202500
Epoch 240: Loss 10.41, Reward -20.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.07, TotalStep 203333
Epoch 241: Loss 9.95, Reward -21.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.07, TotalStep 204153
Epoch 242: Loss 9.90, Reward -21.0, Avgloss 10.12, Avgreward -20.85, Epsilon 0.07, TotalStep 204969
Epoch 243: Loss 9.31, Reward -21.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.07, TotalStep 205726
Epoch 244: Loss 9.94, Reward -21.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.07, TotalStep 206482
Epoch 245: Loss 11.71, Reward -20.0, Avgloss 10.10, Avgreward -20.85, Epsilon 0.07, TotalStep 207381
Epoch 246: Loss 9.77, Reward -21.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.06, TotalStep 208141
Epoch 247: Loss 9.78, Reward -21.0, Avgloss 10.11, Avgreward -20.85, Epsilon 0.06, TotalStep 208927
Epoch 248: Loss 9.56, Reward -21.0, Avgloss 10.10, Avgreward -20.85, Epsilon 0.06, TotalStep 209685
Epoch 249: Loss 10.41, Reward -20.0, Avgloss 10.10, Avgreward -20.84, Epsilon 0.06, TotalStep 210524
Epoch 250: Loss 9.28, Reward -21.0, Avgloss 10.09, Avgreward -20.84, Epsilon 0.06, TotalStep 211281
Epoch 251: Loss 11.28, Reward -21.0, Avgloss 10.10, Avgreward -20.84, Epsilon 0.06, TotalStep 212161
Epoch 252: Loss 14.61, Reward -21.0, Avgloss 10.16, Avgreward -20.84, Epsilon 0.06, TotalStep 213278
Epoch 253: Loss 10.09, Reward -21.0, Avgloss 10.17, Avgreward -20.84, Epsilon 0.06, TotalStep 214098
Epoch 254: Loss 10.50, Reward -21.0, Avgloss 10.18, Avgreward -20.84, Epsilon 0.06, TotalStep 214948
Epoch 255: Loss 10.59, Reward -21.0, Avgloss 10.19, Avgreward -20.84, Epsilon 0.06, TotalStep 215782
Epoch 256: Loss 9.19, Reward -21.0, Avgloss 10.19, Avgreward -20.84, Epsilon 0.06, TotalStep 216542
Epoch 257: Loss 12.36, Reward -21.0, Avgloss 10.21, Avgreward -20.84, Epsilon 0.06, TotalStep 217481
Epoch 258: Loss 11.12, Reward -20.0, Avgloss 10.22, Avgreward -20.83, Epsilon 0.06, TotalStep 218322
Epoch 259: Loss 10.91, Reward -21.0, Avgloss 10.21, Avgreward -20.83, Epsilon 0.06, TotalStep 219198
Epoch 260: Loss 9.04, Reward -21.0, Avgloss 10.20, Avgreward -20.83, Epsilon 0.06, TotalStep 219957
Epoch 261: Loss 10.68, Reward -20.0, Avgloss 10.20, Avgreward -20.82, Epsilon 0.06, TotalStep 220793
Epoch 262: Loss 9.90, Reward -21.0, Avgloss 10.20, Avgreward -20.82, Epsilon 0.06, TotalStep 221611
Epoch 263: Loss 10.01, Reward -21.0, Avgloss 10.19, Avgreward -20.82, Epsilon 0.06, TotalStep 222369
Epoch 264: Loss 10.59, Reward -21.0, Avgloss 10.21, Avgreward -20.82, Epsilon 0.06, TotalStep 223187
Epoch 265: Loss 10.24, Reward -21.0, Avgloss 10.22, Avgreward -20.82, Epsilon 0.06, TotalStep 223947
Epoch 266: Loss 9.68, Reward -21.0, Avgloss 10.21, Avgreward -20.83, Epsilon 0.06, TotalStep 224707
Epoch 267: Loss 9.53, Reward -21.0, Avgloss 10.21, Avgreward -20.83, Epsilon 0.06, TotalStep 225463
Epoch 268: Loss 9.94, Reward -21.0, Avgloss 10.22, Avgreward -20.83, Epsilon 0.06, TotalStep 226282
Epoch 269: Loss 11.11, Reward -21.0, Avgloss 10.23, Avgreward -20.84, Epsilon 0.06, TotalStep 227160
Epoch 270: Loss 9.86, Reward -21.0, Avgloss 10.23, Avgreward -20.85, Epsilon 0.06, TotalStep 227921
Epoch 271: Loss 11.22, Reward -20.0, Avgloss 10.24, Avgreward -20.84, Epsilon 0.06, TotalStep 228754
Epoch 272: Loss 11.14, Reward -21.0, Avgloss 10.25, Avgreward -20.84, Epsilon 0.06, TotalStep 229631
Epoch 273: Loss 11.30, Reward -20.0, Avgloss 10.26, Avgreward -20.83, Epsilon 0.06, TotalStep 230527
Epoch 274: Loss 10.44, Reward -20.0, Avgloss 10.28, Avgreward -20.82, Epsilon 0.06, TotalStep 231387
Epoch 275: Loss 10.33, Reward -21.0, Avgloss 10.28, Avgreward -20.82, Epsilon 0.06, TotalStep 232173
Epoch 276: Loss 10.27, Reward -21.0, Avgloss 10.29, Avgreward -20.82, Epsilon 0.06, TotalStep 232991
Epoch 277: Loss 12.04, Reward -20.0, Avgloss 10.31, Avgreward -20.81, Epsilon 0.06, TotalStep 233931
Epoch 278: Loss 10.17, Reward -21.0, Avgloss 10.31, Avgreward -20.81, Epsilon 0.06, TotalStep 234746
Epoch 279: Loss 12.59, Reward -20.0, Avgloss 10.32, Avgreward -20.80, Epsilon 0.06, TotalStep 235720
Epoch 280: Loss 9.60, Reward -21.0, Avgloss 10.31, Avgreward -20.80, Epsilon 0.06, TotalStep 236478
Epoch 281: Loss 11.00, Reward -20.0, Avgloss 10.33, Avgreward -20.79, Epsilon 0.06, TotalStep 237307
Epoch 282: Loss 10.20, Reward -21.0, Avgloss 10.34, Avgreward -20.79, Epsilon 0.06, TotalStep 238069
Epoch 283: Loss 9.32, Reward -21.0, Avgloss 10.33, Avgreward -20.79, Epsilon 0.06, TotalStep 238884
Epoch 284: Loss 10.51, Reward -20.0, Avgloss 10.34, Avgreward -20.78, Epsilon 0.06, TotalStep 239725
Epoch 285: Loss 10.62, Reward -21.0, Avgloss 10.36, Avgreward -20.78, Epsilon 0.06, TotalStep 240603
Epoch 286: Loss 12.10, Reward -21.0, Avgloss 10.37, Avgreward -20.78, Epsilon 0.06, TotalStep 241543
Epoch 287: Loss 9.26, Reward -21.0, Avgloss 10.36, Avgreward -20.79, Epsilon 0.06, TotalStep 242305
Epoch 288: Loss 9.09, Reward -21.0, Avgloss 10.35, Avgreward -20.79, Epsilon 0.06, TotalStep 243067
Epoch 289: Loss 13.46, Reward -21.0, Avgloss 10.40, Avgreward -20.79, Epsilon 0.06, TotalStep 244068
Epoch 290: Loss 10.29, Reward -21.0, Avgloss 10.41, Avgreward -20.79, Epsilon 0.06, TotalStep 244857
Epoch 291: Loss 10.91, Reward -21.0, Avgloss 10.42, Avgreward -20.79, Epsilon 0.06, TotalStep 245678
Epoch 292: Loss 12.13, Reward -20.0, Avgloss 10.44, Avgreward -20.78, Epsilon 0.06, TotalStep 246575
Epoch 293: Loss 9.82, Reward -21.0, Avgloss 10.43, Avgreward -20.78, Epsilon 0.06, TotalStep 247335
Epoch 294: Loss 10.52, Reward -21.0, Avgloss 10.43, Avgreward -20.78, Epsilon 0.06, TotalStep 248154
Epoch 295: Loss 10.32, Reward -21.0, Avgloss 10.44, Avgreward -20.78, Epsilon 0.06, TotalStep 248972
Epoch 296: Loss 10.64, Reward -21.0, Avgloss 10.46, Avgreward -20.78, Epsilon 0.06, TotalStep 249790
Epoch 297: Loss 11.15, Reward -21.0, Avgloss 10.47, Avgreward -20.79, Epsilon 0.06, TotalStep 250671
Epoch 298: Loss 9.32, Reward -21.0, Avgloss 10.46, Avgreward -20.79, Epsilon 0.06, TotalStep 251489
Epoch 299: Loss 8.99, Reward -21.0, Avgloss 10.44, Avgreward -20.79, Epsilon 0.06, TotalStep 252274
Epoch 300: Loss 8.81, Reward -21.0, Avgloss 10.44, Avgreward -20.79, Epsilon 0.06, TotalStep 253035
Epoch 301: Loss 10.79, Reward -21.0, Avgloss 10.44, Avgreward -20.80, Epsilon 0.06, TotalStep 253856
Epoch 302: Loss 13.34, Reward -21.0, Avgloss 10.48, Avgreward -20.80, Epsilon 0.06, TotalStep 254915
Epoch 303: Loss 10.00, Reward -21.0, Avgloss 10.46, Avgreward -20.80, Epsilon 0.06, TotalStep 255676
Epoch 304: Loss 9.95, Reward -21.0, Avgloss 10.46, Avgreward -20.80, Epsilon 0.06, TotalStep 256433
Epoch 305: Loss 10.57, Reward -21.0, Avgloss 10.47, Avgreward -20.80, Epsilon 0.06, TotalStep 257278
Epoch 306: Loss 9.93, Reward -21.0, Avgloss 10.46, Avgreward -20.80, Epsilon 0.06, TotalStep 258065
Epoch 307: Loss 9.85, Reward -21.0, Avgloss 10.46, Avgreward -20.80, Epsilon 0.06, TotalStep 258824
Epoch 308: Loss 10.25, Reward -21.0, Avgloss 10.45, Avgreward -20.81, Epsilon 0.06, TotalStep 259644
Epoch 309: Loss 10.33, Reward -21.0, Avgloss 10.45, Avgreward -20.82, Epsilon 0.06, TotalStep 260462
Epoch 310: Loss 10.62, Reward -21.0, Avgloss 10.46, Avgreward -20.82, Epsilon 0.06, TotalStep 261342
Epoch 311: Loss 12.42, Reward -21.0, Avgloss 10.47, Avgreward -20.82, Epsilon 0.06, TotalStep 262339
Epoch 312: Loss 10.42, Reward -21.0, Avgloss 10.45, Avgreward -20.83, Epsilon 0.05, TotalStep 263181
Epoch 313: Loss 11.06, Reward -21.0, Avgloss 10.47, Avgreward -20.83, Epsilon 0.05, TotalStep 264054
Epoch 314: Loss 11.42, Reward -21.0, Avgloss 10.47, Avgreward -20.83, Epsilon 0.05, TotalStep 264929
Epoch 315: Loss 10.64, Reward -21.0, Avgloss 10.48, Avgreward -20.83, Epsilon 0.05, TotalStep 265745
Epoch 316: Loss 10.08, Reward -21.0, Avgloss 10.49, Avgreward -20.83, Epsilon 0.05, TotalStep 266535
Epoch 317: Loss 10.50, Reward -21.0, Avgloss 10.49, Avgreward -20.83, Epsilon 0.05, TotalStep 267413
Epoch 318: Loss 9.74, Reward -21.0, Avgloss 10.47, Avgreward -20.83, Epsilon 0.05, TotalStep 268174
Epoch 319: Loss 10.16, Reward -20.0, Avgloss 10.47, Avgreward -20.82, Epsilon 0.05, TotalStep 269012
Epoch 320: Loss 9.89, Reward -21.0, Avgloss 10.47, Avgreward -20.82, Epsilon 0.05, TotalStep 269823
Epoch 321: Loss 11.41, Reward -21.0, Avgloss 10.48, Avgreward -20.82, Epsilon 0.05, TotalStep 270641
Epoch 322: Loss 10.62, Reward -21.0, Avgloss 10.48, Avgreward -20.82, Epsilon 0.05, TotalStep 271485
Epoch 323: Loss 9.49, Reward -21.0, Avgloss 10.48, Avgreward -20.82, Epsilon 0.05, TotalStep 272302
Epoch 324: Loss 8.98, Reward -21.0, Avgloss 10.46, Avgreward -20.82, Epsilon 0.05, TotalStep 273061
Epoch 325: Loss 11.09, Reward -21.0, Avgloss 10.45, Avgreward -20.82, Epsilon 0.05, TotalStep 273879
Epoch 326: Loss 10.74, Reward -21.0, Avgloss 10.46, Avgreward -20.82, Epsilon 0.05, TotalStep 274701
Epoch 327: Loss 9.03, Reward -21.0, Avgloss 10.45, Avgreward -20.82, Epsilon 0.05, TotalStep 275460
Epoch 328: Loss 9.65, Reward -21.0, Avgloss 10.45, Avgreward -20.82, Epsilon 0.05, TotalStep 276218
Epoch 329: Loss 9.57, Reward -21.0, Avgloss 10.43, Avgreward -20.83, Epsilon 0.05, TotalStep 276976
Epoch 330: Loss 10.50, Reward -21.0, Avgloss 10.44, Avgreward -20.83, Epsilon 0.05, TotalStep 277792
Epoch 331: Loss 10.46, Reward -21.0, Avgloss 10.44, Avgreward -20.84, Epsilon 0.05, TotalStep 278582
Epoch 332: Loss 9.29, Reward -21.0, Avgloss 10.42, Avgreward -20.84, Epsilon 0.05, TotalStep 279342
Epoch 333: Loss 9.12, Reward -21.0, Avgloss 10.41, Avgreward -20.84, Epsilon 0.05, TotalStep 280099
Epoch 334: Loss 10.34, Reward -21.0, Avgloss 10.40, Avgreward -20.84, Epsilon 0.05, TotalStep 280884
Epoch 335: Loss 9.92, Reward -21.0, Avgloss 10.40, Avgreward -20.84, Epsilon 0.05, TotalStep 281672
Epoch 336: Loss 9.67, Reward -21.0, Avgloss 10.41, Avgreward -20.84, Epsilon 0.05, TotalStep 282433
Epoch 337: Loss 11.62, Reward -21.0, Avgloss 10.42, Avgreward -20.85, Epsilon 0.05, TotalStep 283310
Epoch 338: Loss 9.97, Reward -21.0, Avgloss 10.42, Avgreward -20.86, Epsilon 0.05, TotalStep 284066
Epoch 339: Loss 9.48, Reward -21.0, Avgloss 10.42, Avgreward -20.86, Epsilon 0.05, TotalStep 284826
Epoch 340: Loss 10.63, Reward -21.0, Avgloss 10.42, Avgreward -20.87, Epsilon 0.05, TotalStep 285672
Epoch 341: Loss 9.84, Reward -21.0, Avgloss 10.42, Avgreward -20.87, Epsilon 0.05, TotalStep 286432
Epoch 342: Loss 10.23, Reward -21.0, Avgloss 10.42, Avgreward -20.87, Epsilon 0.05, TotalStep 287217
Epoch 343: Loss 10.78, Reward -21.0, Avgloss 10.44, Avgreward -20.87, Epsilon 0.05, TotalStep 288062
Epoch 344: Loss 9.73, Reward -21.0, Avgloss 10.43, Avgreward -20.87, Epsilon 0.05, TotalStep 288845
Epoch 345: Loss 12.62, Reward -21.0, Avgloss 10.44, Avgreward -20.88, Epsilon 0.05, TotalStep 289870
Epoch 346: Loss 9.70, Reward -21.0, Avgloss 10.44, Avgreward -20.88, Epsilon 0.05, TotalStep 290630
Epoch 347: Loss 10.14, Reward -21.0, Avgloss 10.45, Avgreward -20.88, Epsilon 0.05, TotalStep 291417
Epoch 348: Loss 9.77, Reward -21.0, Avgloss 10.45, Avgreward -20.88, Epsilon 0.05, TotalStep 292202
Epoch 349: Loss 9.83, Reward -21.0, Avgloss 10.44, Avgreward -20.89, Epsilon 0.05, TotalStep 292991
Epoch 350: Loss 11.98, Reward -21.0, Avgloss 10.47, Avgreward -20.89, Epsilon 0.05, TotalStep 293956
Epoch 351: Loss 9.53, Reward -21.0, Avgloss 10.45, Avgreward -20.89, Epsilon 0.05, TotalStep 294715
Epoch 352: Loss 10.16, Reward -21.0, Avgloss 10.41, Avgreward -20.89, Epsilon 0.05, TotalStep 295531
Epoch 353: Loss 9.80, Reward -21.0, Avgloss 10.40, Avgreward -20.89, Epsilon 0.05, TotalStep 296286
Epoch 354: Loss 10.63, Reward -21.0, Avgloss 10.41, Avgreward -20.89, Epsilon 0.05, TotalStep 297073
Epoch 355: Loss 9.79, Reward -21.0, Avgloss 10.40, Avgreward -20.89, Epsilon 0.05, TotalStep 297828
Epoch 356: Loss 9.19, Reward -21.0, Avgloss 10.40, Avgreward -20.89, Epsilon 0.05, TotalStep 298590
Epoch 357: Loss 9.42, Reward -21.0, Avgloss 10.37, Avgreward -20.89, Epsilon 0.05, TotalStep 299351
Epoch 358: Loss 10.09, Reward -21.0, Avgloss 10.36, Avgreward -20.90, Epsilon 0.05, TotalStep 300109
Epoch 359: Loss 9.42, Reward -21.0, Avgloss 10.34, Avgreward -20.90, Epsilon 0.05, TotalStep 300864
Epoch 360: Loss 9.47, Reward -21.0, Avgloss 10.35, Avgreward -20.90, Epsilon 0.05, TotalStep 301620
Epoch 361: Loss 9.86, Reward -21.0, Avgloss 10.34, Avgreward -20.91, Epsilon 0.05, TotalStep 302376
Epoch 362: Loss 10.00, Reward -21.0, Avgloss 10.34, Avgreward -20.91, Epsilon 0.05, TotalStep 303197
Epoch 363: Loss 10.09, Reward -21.0, Avgloss 10.34, Avgreward -20.91, Epsilon 0.05, TotalStep 303956
Epoch 364: Loss 11.02, Reward -20.0, Avgloss 10.35, Avgreward -20.90, Epsilon 0.05, TotalStep 304791
Epoch 365: Loss 11.10, Reward -21.0, Avgloss 10.35, Avgreward -20.90, Epsilon 0.05, TotalStep 305612
Epoch 366: Loss 10.15, Reward -21.0, Avgloss 10.36, Avgreward -20.90, Epsilon 0.05, TotalStep 306433
Epoch 367: Loss 9.77, Reward -21.0, Avgloss 10.36, Avgreward -20.90, Epsilon 0.05, TotalStep 307253
Epoch 368: Loss 10.34, Reward -21.0, Avgloss 10.37, Avgreward -20.90, Epsilon 0.05, TotalStep 308014
Epoch 369: Loss 9.34, Reward -21.0, Avgloss 10.35, Avgreward -20.90, Epsilon 0.05, TotalStep 308773
Epoch 370: Loss 9.72, Reward -21.0, Avgloss 10.35, Avgreward -20.90, Epsilon 0.05, TotalStep 309532
Epoch 371: Loss 10.91, Reward -21.0, Avgloss 10.34, Avgreward -20.91, Epsilon 0.05, TotalStep 310349
Epoch 372: Loss 9.87, Reward -21.0, Avgloss 10.33, Avgreward -20.91, Epsilon 0.05, TotalStep 311110
Epoch 373: Loss 10.53, Reward -21.0, Avgloss 10.32, Avgreward -20.92, Epsilon 0.05, TotalStep 311929
Epoch 374: Loss 10.87, Reward -21.0, Avgloss 10.33, Avgreward -20.93, Epsilon 0.05, TotalStep 312751
Epoch 375: Loss 10.23, Reward -21.0, Avgloss 10.33, Avgreward -20.93, Epsilon 0.05, TotalStep 313508
Epoch 376: Loss 9.27, Reward -21.0, Avgloss 10.32, Avgreward -20.93, Epsilon 0.05, TotalStep 314265
Epoch 377: Loss 9.90, Reward -21.0, Avgloss 10.29, Avgreward -20.94, Epsilon 0.05, TotalStep 315026
Epoch 378: Loss 10.10, Reward -21.0, Avgloss 10.29, Avgreward -20.94, Epsilon 0.05, TotalStep 315784
Epoch 379: Loss 10.84, Reward -21.0, Avgloss 10.28, Avgreward -20.95, Epsilon 0.05, TotalStep 316572
Epoch 380: Loss 9.75, Reward -21.0, Avgloss 10.28, Avgreward -20.95, Epsilon 0.05, TotalStep 317334
Epoch 381: Loss 10.65, Reward -21.0, Avgloss 10.27, Avgreward -20.96, Epsilon 0.05, TotalStep 318123
Epoch 382: Loss 9.71, Reward -21.0, Avgloss 10.27, Avgreward -20.96, Epsilon 0.05, TotalStep 318878
Epoch 383: Loss 10.50, Reward -21.0, Avgloss 10.28, Avgreward -20.96, Epsilon 0.05, TotalStep 319640
Epoch 384: Loss 10.31, Reward -21.0, Avgloss 10.28, Avgreward -20.97, Epsilon 0.05, TotalStep 320399
Epoch 385: Loss 9.66, Reward -21.0, Avgloss 10.27, Avgreward -20.97, Epsilon 0.05, TotalStep 321157
Epoch 386: Loss 12.48, Reward -21.0, Avgloss 10.27, Avgreward -20.97, Epsilon 0.05, TotalStep 322091
Epoch 387: Loss 9.80, Reward -21.0, Avgloss 10.28, Avgreward -20.97, Epsilon 0.05, TotalStep 322849
Epoch 388: Loss 10.92, Reward -20.0, Avgloss 10.30, Avgreward -20.96, Epsilon 0.05, TotalStep 323679
Epoch 389: Loss 10.42, Reward -21.0, Avgloss 10.27, Avgreward -20.96, Epsilon 0.05, TotalStep 324437
Epoch 390: Loss 9.83, Reward -21.0, Avgloss 10.26, Avgreward -20.96, Epsilon 0.05, TotalStep 325199
Epoch 391: Loss 9.76, Reward -21.0, Avgloss 10.25, Avgreward -20.96, Epsilon 0.05, TotalStep 325959
Epoch 392: Loss 10.24, Reward -21.0, Avgloss 10.23, Avgreward -20.97, Epsilon 0.05, TotalStep 326718
Epoch 393: Loss 10.58, Reward -21.0, Avgloss 10.24, Avgreward -20.97, Epsilon 0.05, TotalStep 327478
Epoch 394: Loss 10.35, Reward -21.0, Avgloss 10.24, Avgreward -20.97, Epsilon 0.05, TotalStep 328234
Epoch 395: Loss 9.90, Reward -21.0, Avgloss 10.23, Avgreward -20.97, Epsilon 0.05, TotalStep 328995
Epoch 396: Loss 10.27, Reward -21.0, Avgloss 10.23, Avgreward -20.97, Epsilon 0.05, TotalStep 329750
Epoch 397: Loss 10.69, Reward -21.0, Avgloss 10.23, Avgreward -20.97, Epsilon 0.05, TotalStep 330558
Epoch 398: Loss 10.79, Reward -21.0, Avgloss 10.24, Avgreward -20.97, Epsilon 0.05, TotalStep 331314
Epoch 399: Loss 10.43, Reward -21.0, Avgloss 10.25, Avgreward -20.97, Epsilon 0.05, TotalStep 332076
Epoch 400: Loss 10.53, Reward -21.0, Avgloss 10.27, Avgreward -20.97, Epsilon 0.05, TotalStep 332837
Epoch 401: Loss 10.26, Reward -21.0, Avgloss 10.27, Avgreward -20.97, Epsilon 0.05, TotalStep 333593
Epoch 402: Loss 11.17, Reward -21.0, Avgloss 10.24, Avgreward -20.97, Epsilon 0.05, TotalStep 334470
Epoch 403: Loss 10.64, Reward -21.0, Avgloss 10.25, Avgreward -20.97, Epsilon 0.05, TotalStep 335229
Epoch 404: Loss 10.00, Reward -21.0, Avgloss 10.25, Avgreward -20.97, Epsilon 0.05, TotalStep 335991
Epoch 405: Loss 10.42, Reward -21.0, Avgloss 10.25, Avgreward -20.97, Epsilon 0.05, TotalStep 336781
Epoch 406: Loss 14.87, Reward -21.0, Avgloss 10.30, Avgreward -20.97, Epsilon 0.05, TotalStep 337897
Epoch 407: Loss 10.64, Reward -21.0, Avgloss 10.31, Avgreward -20.97, Epsilon 0.05, TotalStep 338714
Epoch 408: Loss 9.50, Reward -21.0, Avgloss 10.30, Avgreward -20.97, Epsilon 0.05, TotalStep 339471
Epoch 409: Loss 10.37, Reward -21.0, Avgloss 10.30, Avgreward -20.97, Epsilon 0.05, TotalStep 340230
Epoch 410: Loss 11.99, Reward -21.0, Avgloss 10.31, Avgreward -20.97, Epsilon 0.05, TotalStep 341110
Epoch 411: Loss 10.38, Reward -21.0, Avgloss 10.29, Avgreward -20.97, Epsilon 0.05, TotalStep 341868
Epoch 412: Loss 11.98, Reward -21.0, Avgloss 10.31, Avgreward -20.97, Epsilon 0.05, TotalStep 342743
Epoch 413: Loss 11.66, Reward -21.0, Avgloss 10.32, Avgreward -20.97, Epsilon 0.05, TotalStep 343624
Epoch 414: Loss 10.06, Reward -21.0, Avgloss 10.30, Avgreward -20.97, Epsilon 0.05, TotalStep 344386
Epoch 415: Loss 10.22, Reward -21.0, Avgloss 10.30, Avgreward -20.97, Epsilon 0.05, TotalStep 345144
Epoch 416: Loss 10.83, Reward -21.0, Avgloss 10.30, Avgreward -20.97, Epsilon 0.05, TotalStep 345905
Epoch 417: Loss 11.47, Reward -20.0, Avgloss 10.31, Avgreward -20.96, Epsilon 0.05, TotalStep 346805
Epoch 418: Loss 13.11, Reward -21.0, Avgloss 10.35, Avgreward -20.96, Epsilon 0.05, TotalStep 347807
Epoch 419: Loss 10.64, Reward -21.0, Avgloss 10.35, Avgreward -20.97, Epsilon 0.05, TotalStep 348627
Epoch 420: Loss 10.14, Reward -21.0, Avgloss 10.36, Avgreward -20.97, Epsilon 0.05, TotalStep 349383
Epoch 421: Loss 12.77, Reward -21.0, Avgloss 10.37, Avgreward -20.97, Epsilon 0.05, TotalStep 350346
Epoch 422: Loss 10.72, Reward -21.0, Avgloss 10.37, Avgreward -20.97, Epsilon 0.05, TotalStep 351223
Epoch 423: Loss 11.23, Reward -20.0, Avgloss 10.39, Avgreward -20.96, Epsilon 0.05, TotalStep 352060
Epoch 424: Loss 11.20, Reward -21.0, Avgloss 10.41, Avgreward -20.96, Epsilon 0.05, TotalStep 352939
Epoch 425: Loss 11.90, Reward -21.0, Avgloss 10.42, Avgreward -20.96, Epsilon 0.05, TotalStep 353818
Epoch 426: Loss 10.61, Reward -21.0, Avgloss 10.42, Avgreward -20.96, Epsilon 0.05, TotalStep 354576
Epoch 427: Loss 10.19, Reward -21.0, Avgloss 10.43, Avgreward -20.96, Epsilon 0.05, TotalStep 355338
Epoch 428: Loss 12.10, Reward -21.0, Avgloss 10.45, Avgreward -20.96, Epsilon 0.05, TotalStep 356246
Epoch 429: Loss 9.73, Reward -21.0, Avgloss 10.45, Avgreward -20.96, Epsilon 0.05, TotalStep 357029
Epoch 430: Loss 10.83, Reward -21.0, Avgloss 10.46, Avgreward -20.96, Epsilon 0.05, TotalStep 357845
Epoch 431: Loss 10.17, Reward -21.0, Avgloss 10.45, Avgreward -20.96, Epsilon 0.05, TotalStep 358602
Epoch 432: Loss 9.74, Reward -21.0, Avgloss 10.46, Avgreward -20.96, Epsilon 0.05, TotalStep 359359
Epoch 433: Loss 10.00, Reward -21.0, Avgloss 10.47, Avgreward -20.96, Epsilon 0.05, TotalStep 360178
Epoch 434: Loss 11.74, Reward -21.0, Avgloss 10.48, Avgreward -20.96, Epsilon 0.05, TotalStep 361055
Epoch 435: Loss 10.00, Reward -21.0, Avgloss 10.48, Avgreward -20.96, Epsilon 0.05, TotalStep 361815
Epoch 436: Loss 10.67, Reward -21.0, Avgloss 10.49, Avgreward -20.96, Epsilon 0.05, TotalStep 362638
Epoch 437: Loss 10.29, Reward -21.0, Avgloss 10.48, Avgreward -20.96, Epsilon 0.05, TotalStep 363394
Epoch 438: Loss 9.72, Reward -21.0, Avgloss 10.48, Avgreward -20.96, Epsilon 0.05, TotalStep 364156
Epoch 439: Loss 10.71, Reward -21.0, Avgloss 10.49, Avgreward -20.96, Epsilon 0.05, TotalStep 364917
